"name.x","name.y","kpas"
"Розівка","Рутченкове",227
"Розівка","Волноваха",224
"Розівка","Сімферополь-Пасажирський",146
"Розівка","Макіївка-Пасажирська",112
"Розівка","Луганськ",83
"Розівка","Ясинувата-Пасажирська",69
"Розівка","Великий Токмак",51
"Розівка","Камиш-Зоря",46
"Розівка","Ханженкове",44
"Розівка","Зачатівська",39
"Розівка","Джанкой",22
"Розівка","Федорівка",18
"Розівка","Горлівка",17
"Розівка","Іловайськ",17
"Розівка","Харцизьк",15
"Розівка","Хлібодарівка",13
"Розівка","Молочанськ",12
"Розівка","Комунарськ",8
"Розівка","Оленівка",8
"Розівка","Верхній Токмак 2",6
"Розівка","Велико-Анадоль",6
"Розівка","Пологи",5
"Розівка","Сокологірне",5
"Розівка","Кринична",5
"Розівка","Кирилівка",4
"Розівка","Острякове",4
"Розівка","Верхній Токмак 1",4
"Розівка","Урожайна",2
"Розівка","Якимівка",1
"Розівка","Новоолексіївка",1
"Лантратівка","Луганськ",5448
"Лантратівка","Старобільськ",259
"Лантратівка","Білокуракине",50
"Лантратівка","Новий Айдар",33
"Білокуракине","Луганськ",1764
"Білокуракине","Старобільськ",19
"Білокуракине","Лантратівка",16
"Білокуракине","Новий Айдар",5
"Маріуполь","Київ-Пасажирський",65669
"Маріуполь","Харків-Пасажирський",36159
"Маріуполь","Донецьк",13025
"Маріуполь","Львів",7727
"Маріуполь","Дніпропетровськ-Головний",6662
"Маріуполь","Лозова",2898
"Маріуполь","Дніпродзержинськ-Пасажирський",2870
"Маріуполь","Вінниця",2166
"Маріуполь","Полтава-Південна",2097
"Маріуполь","Київ-Дніпровський",2008
"Маріуполь","Запоріжжя 1",1983
"Маріуполь","Хмельницький",1835
"Маріуполь","Суми",1582
"Маріуполь","Тернопіль",1474
"Маріуполь","Красноармійськ",1183
"Маріуполь","Ясинувата-Пасажирська",1175
"Маріуполь","Миргород",1125
"Маріуполь","Волноваха",1099
"Маріуполь","Знам'янка-Пасажирська",1013
"Маріуполь","Ім.Т.Шевченка",986
"Маріуполь","Слов'янськ",926
"Маріуполь","Краматорськ",894
"Маріуполь","Полтава Київська",797
"Маріуполь","Горлівка",720
"Маріуполь","Конотоп",615
"Маріуполь","Жмеринка",585
"Маріуполь","Артемівськ 2",537
"Маріуполь","Макіївка-Пасажирська",480
"Маріуполь","Костянтинівка",478
"Маріуполь","Олександрія",465
"Маріуполь","Лубни",391
"Маріуполь","Гребінка",327
"Маріуполь","Дарниця",292
"Маріуполь","Микитівка",291
"Маріуполь","Павлоград 1",290
"Маріуполь","Красний Лиман",286
"Маріуполь","Біла Церква",280
"Маріуполь","Дружківка",259
"Маріуполь","П'ятихатки",250
"Маріуполь","Козятин-1",248
"Маріуполь","Миронівка",236
"Маріуполь","Мена",235
"Маріуполь","Севастополь",235
"Маріуполь","Путивль",230
"Маріуполь","Ізюм",222
"Маріуполь","Святогірськ",208
"Маріуполь","Ворожба",179
"Маріуполь","Балаклія",169
"Маріуполь","Сімферополь-Пасажирський",165
"Маріуполь","Рутченкове",164
"Маріуполь","Смородине",162
"Маріуполь","Красноград",144
"Маріуполь","Чаплине",142
"Маріуполь","Щорс",134
"Маріуполь","Сахновщина",131
"Маріуполь","Карлівка",125
"Маріуполь","Сіверськ",108
"Маріуполь","Бахмач-Пасажирський",106
"Маріуполь","Корсунь",94
"Маріуполь","Межова",83
"Маріуполь","Лихачове",82
"Маріуполь","Козача Лопань",78
"Маріуполь","Калинівка 1",76
"Маріуполь","Кіровоград",74
"Маріуполь","Пологи",74
"Маріуполь","Городня",73
"Маріуполь","Деражня",62
"Маріуполь","Городище",62
"Маріуполь","Ромодан",60
"Маріуполь","Барвінкове",60
"Маріуполь","Хоробичі",56
"Маріуполь","Просяна",54
"Маріуполь","Решетилівка",53
"Маріуполь","Вапнярка",47
"Маріуполь","Підволочиськ",46
"Маріуполь","Селещина",44
"Маріуполь","Кегичівка",43
"Маріуполь","Волочиськ",42
